Date,Fut1,Fut2,Fut3,Fut4,Fut5,Fut6,Fut7
02/02/2021,89.42794638,90.86119055,91.6962537,92.77169629,90.49236854,89.62597657,90.90063724
02/03/2021,93.49150794,89.50693754,92.13171007,90.0514819,90.37312987,89.55184994,92.95624301
02/04/2021,90.27111089,93.64065408,92.33013253,93.13334567,93.58946066,91.04741587,92.56598165
02/05/2021,92.75889999,93.51599839,92.69769923,89.56537349,90.19241449,92.15204164,93.39455582
02/08/2021,90.55187316,89.08502889,91.67324611,92.59158744,89.76527084,93.317415,89.54845915
02/09/2021,90.60418877,89.75917926,93.26455128,91.37054859,92.4587604,90.8042631,90.71728139
02/10/2021,91.88408619,89.44279512,90.48438519,90.31979879,90.76281997,89.81932852,90.70838607
02/11/2021,90.91132893,90.49170527,89.29116976,92.38404713,93.78185749,91.79116345,89.31125115
02/12/2021,90.92541828,93.33448284,91.72451851,91.81807685,89.89474258,93.9135991,91.7158405
02/15/2021,91.00569387,91.02487434,89.41635151,93.5956869,90.28334768,93.51977475,90.82060502
02/16/2021,91.94320975,93.70610257,92.53587371,92.83158222,91.81700512,91.22935822,93.43359413
02/17/2021,92.02105902,92.31983966,90.59653662,90.30231874,93.85469818,92.87929163,89.09700841
02/18/2021,91.69136751,91.54807854,93.31347563,93.65306978,92.97758713,91.1798765,93.36249706
02/19/2021,90.90880908,93.36115557,89.70253954,90.37134346,91.10958016,93.75350912,90.48729077
02/22/2021,91.77785974,90.19418747,91.92550313,89.86921805,89.33935968,91.7424133,90.12636241
02/23/2021,90.98349622,89.07644109,89.84108418,91.68841259,90.20972287,93.83562626,92.35850768
02/24/2021,90.39913629,90.93886491,93.70328949,93.72672987,91.92020027,93.79434834,89.28173669
02/25/2021,92.78616505,93.50793601,90.95379083,89.92139122,89.9036086,90.3687713,90.48027745
02/26/2021,93.6186919,91.24819881,93.75286109,89.77303216,93.38526309,89.63273223,90.59897608
03/01/2021,92.51783569,92.18314752,92.16012208,90.44874018,89.26003459,92.54727046,90.71541585
03/02/2021,92.43106984,91.03493094,92.58769234,92.06225139,90.88906609,93.08800405,92.01802945
03/03/2021,93.62993633,93.4875559,93.63122875,92.56634977,89.23446487,89.2097527,90.40735079
03/04/2021,93.95333904,91.12403488,93.69008636,89.80550228,92.42565563,93.83703821,93.42694639
03/05/2021,90.34568255,91.52006328,90.06283494,89.73546548,89.61125158,90.8456155,91.24606669
03/08/2021,91.21640804,89.72944142,93.09446348,89.187201,92.45073355,89.28578462,92.32717279
03/09/2021,92.50187098,93.99236325,93.10437003,91.5255238,90.11069592,93.72222842,90.07172251
03/10/2021,93.03503963,92.26172651,91.93855247,91.58714392,91.29344767,92.95406095,90.97887236
03/11/2021,91.90428421,93.82623397,91.81160581,93.37100564,90.50273898,89.14389932,93.72509716
03/12/2021,89.21852713,93.91425814,92.16652956,90.24656556,91.4927226,92.65866098,89.72071601
03/15/2021,93.06579131,92.79381448,93.03888789,92.8183906,91.71266723,93.15127214,90.23007934
03/16/2021,92.8428212,89.06409177,90.10456342,93.63865467,91.98965571,93.14232016,91.67437542
03/17/2021,91.46408535,92.19966778,93.45328223,92.69582966,92.92202197,92.39600653,91.06074684
03/18/2021,90.16739549,91.90876733,90.52470547,90.60640894,93.24579591,93.0440739,93.10377381
03/19/2021,89.86651733,92.85120616,91.54988794,92.12623006,93.07028199,93.55127356,93.20143846
03/22/2021,93.66397677,90.27118452,92.54991752,92.24833734,91.09523608,92.97393398,90.91645389
03/23/2021,90.73890855,93.62792499,89.49688155,93.90086894,92.4508212,90.26834489,92.31221847
03/24/2021,90.22895323,90.6424035,89.16458532,93.38617065,93.94004312,89.05832998,89.74210306
03/25/2021,92.48575143,92.82079906,90.14701559,90.10001583,91.64536047,89.59399065,90.45075992
03/26/2021,89.18378776,93.2059268,89.51738681,91.48975039,90.78987156,90.71672391,89.10061242
03/29/2021,90.7207668,92.21633405,90.71179404,91.50635053,91.53882063,92.13976243,92.32438927
03/30/2021,93.93131601,91.35803252,89.96969279,93.46127207,93.80889632,90.76919619,90.66274885
03/31/2021,89.25601395,92.53157263,90.62984784,90.55673118,92.67860182,89.21033246,92.18755188
04/01/2021,93.14152725,91.4480491,92.28048605,93.28774866,89.5983295,92.06941913,93.48689219
04/02/2021,91.20296197,92.32469388,91.11166193,91.61127385,93.26849949,91.84823625,91.45237249
04/05/2021,93.55747223,89.25857622,89.3695362,90.99648508,93.4219884,90.03323496,93.45291136
04/06/2021,92.05349422,90.89170582,92.31725334,91.09110472,91.17294481,89.57564313,92.94189588
04/07/2021,93.82045022,92.06479625,92.11137483,92.13439286,93.42112221,89.77810796,92.63469591
04/08/2021,89.44907811,89.74276243,92.67164752,92.65014084,93.75608631,89.89221226,90.00974494
04/09/2021,93.62774588,92.99528849,93.62578561,93.69335498,93.32667848,89.41207403,89.72146583
04/12/2021,93.61479743,89.49100271,93.08985773,90.51020574,89.48193889,93.81641867,93.54925652
04/13/2021,92.58519336,92.35164976,89.79364833,92.27386758,90.03296764,91.98983873,90.18348362
04/14/2021,89.34664868,93.9668702,89.00694762,93.6255186,89.46064833,89.70715123,92.02100718
04/15/2021,90.30385593,91.66258945,90.49726764,91.64702636,90.51837631,90.95084095,90.47344281
04/16/2021,91.864433,92.55986565,90.11074541,91.66398049,91.32548728,93.55048869,92.53948387
04/19/2021,89.11409813,92.15569082,93.80861675,90.04185778,89.41589014,91.01990094,90.88442396
04/20/2021,92.42130285,91.66607984,90.98572698,91.81731443,90.55444182,92.24314819,91.10994306
04/21/2021,91.80868018,90.84987841,91.24101616,89.00345162,92.68578464,93.28081517,91.56264136
04/22/2021,89.54093424,92.26482653,89.06221949,89.0997593,92.70223231,93.83588904,91.64126924
04/23/2021,90.80381387,93.46055717,92.9422677,92.15046486,93.997517,93.60325388,90.2760091
04/26/2021,90.0070321,93.61176437,92.98493025,89.18008097,90.52936866,92.11766035,92.02092431
04/27/2021,90.26342898,90.45079415,89.27477391,90.43775566,92.97216382,89.14979235,90.53077722
04/28/2021,91.84604607,90.86351341,90.76391897,90.09705396,93.9232214,93.45165942,92.88478838
04/29/2021,93.16713461,89.53313668,89.08231724,91.10986232,90.02511253,91.80228176,92.86499501
04/30/2021,89.77363035,93.96992137,92.55224354,92.79771677,92.26607061,89.61947207,90.45850762
05/03/2021,89.19563396,89.44652679,89.93940732,93.07055873,90.4364314,89.16807122,91.93368195
05/04/2021,92.83034091,90.75087142,91.97591082,92.68479345,91.17109066,90.62597713,90.84046885
05/05/2021,93.99154816,93.51358348,92.66060417,92.68482845,90.28164049,93.70629276,93.04446986
05/06/2021,90.06280253,89.74811319,89.06116685,93.57385798,90.19795904,89.70887147,89.44461042
05/07/2021,92.40867009,90.96616485,90.68175832,93.32264733,92.84835525,92.17071775,92.05566701
05/10/2021,93.3769602,91.33384825,89.71844858,89.40641336,93.70795118,89.79201477,90.22373738
05/11/2021,91.45275123,92.98729527,89.00353321,90.08031951,93.89608464,90.1663513,89.29360206
05/12/2021,92.82057636,92.71032814,90.11617431,90.30908159,89.32990272,92.28271917,93.19327468
05/13/2021,91.74181258,91.86598123,93.46769783,92.99066497,89.24402294,93.78234025,92.82933674
05/14/2021,92.85054069,91.76077556,91.5731736,92.27056922,90.38268342,90.27740475,92.49750094
05/17/2021,89.89213818,92.87148202,92.70005387,92.70784069,92.20897793,93.64503181,91.37408989
05/18/2021,90.97611029,90.30631246,89.87243851,92.68505471,91.93466691,89.64230228,91.4431893
05/19/2021,90.75889294,90.6276626,93.2839021,93.28016606,89.53302429,91.46746074,90.58163568
05/20/2021,90.91677686,92.24548007,92.67393684,93.93963621,93.16724919,91.83252229,91.48420772
05/21/2021,90.55755129,93.85334631,91.30808226,92.48029956,91.31096191,90.02167876,89.43502192
05/24/2021,91.43672089,89.91345313,92.93628324,93.78638258,91.14042391,90.94236506,90.35969058
05/25/2021,93.73194098,89.72499544,89.80340474,89.04569826,91.41263662,92.70703886,93.28078634
05/26/2021,89.54866908,92.69988788,92.31035904,90.86797162,89.47499324,93.21609147,93.39588459
05/27/2021,91.18698481,89.03059267,90.40639888,90.9346291,90.61561837,89.95967115,89.09962157
05/28/2021,89.534239,93.47086926,89.01678084,93.56176924,91.09589347,90.44256711,91.88349558
05/31/2021,92.52560242,93.06278917,89.78789055,90.55977443,92.05414334,91.84648133,90.91441088
06/01/2021,90.2712714,93.21381502,92.83454659,91.39022064,93.36381054,91.56671336,91.92501097
06/02/2021,93.11828522,89.20451162,93.07712215,90.15181309,91.43867939,93.52358008,93.61190299
06/03/2021,90.50023227,93.15406772,93.39035167,93.62316686,89.15071676,89.77635334,93.14719436
06/04/2021,90.57524266,91.14473217,89.5795064,90.91029808,89.26376187,91.37801509,91.11519892
06/07/2021,90.04997261,91.10561728,91.89648564,91.43051071,89.94867663,92.27905097,91.78603516
06/08/2021,92.96910171,93.13605463,91.2554551,90.00740718,89.01458257,89.86228061,91.9076137
06/09/2021,92.07468838,91.95613942,89.78121525,90.28817568,91.56955775,92.02899747,91.41498587
06/10/2021,91.92764152,91.11747053,93.96100986,92.06269859,92.68836805,92.45123348,92.24629809
06/11/2021,92.02089337,93.651728,93.27171989,92.87758678,90.19232582,92.4285109,91.34540975
06/14/2021,89.73154105,91.25477667,89.93114138,93.64165811,89.81907901,89.32428028,92.21473301
06/15/2021,91.19431852,93.69630534,89.92204463,93.29070449,91.24654196,90.07926447,93.38163473
06/16/2021,89.23876903,91.55537804,90.56950464,89.0846893,91.39354488,90.47740132,89.97674747
06/17/2021,92.94873757,91.19014785,89.41273523,93.7836175,92.7573068,91.48436557,92.98267774
06/18/2021,90.29044876,93.15666518,90.33752025,90.43670073,91.72562342,92.34595623,89.39267237
06/21/2021,92.16130684,92.40421367,90.15266327,93.92669122,89.7145475,91.44816734,89.56002851
06/22/2021,90.71228465,92.88905448,92.44649666,89.13252453,90.73697309,90.32192358,89.62116991
06/23/2021,91.79213779,92.69640851,90.46307023,93.39411378,93.01361914,92.41793847,90.57661899
06/24/2021,92.13773357,91.77746118,90.02561438,91.88944151,90.10113271,89.6085127,90.26070567
06/25/2021,90.41544603,89.8564457,90.92774403,91.48957255,91.58777313,92.62454508,89.7673963
06/28/2021,92.75774071,90.10798899,93.76131798,89.56385767,89.60571213,91.83584755,93.26245869
06/29/2021,92.93867951,90.83524407,91.09597213,89.59893177,93.50636835,90.40468595,90.69317191
06/30/2021,89.51374456,89.57524069,91.67875207,90.06805289,91.32285863,90.89030094,92.23520099
07/01/2021,93.49168637,91.54580917,92.84376784,89.84322427,90.14915563,90.80543038,93.67139253
07/02/2021,89.26701214,90.95187871,90.51752293,89.08704573,93.02571099,91.36428261,91.01540643
07/05/2021,91.88734022,90.75905882,92.26429001,93.52164368,91.05588952,91.77249099,91.34528424
07/06/2021,91.39792927,90.13487773,89.34455393,90.79588563,93.9909404,90.63141565,91.88549879
07/07/2021,91.29314409,89.35856233,89.07948059,90.53447973,93.04811734,93.70606783,93.7854818
07/08/2021,91.9323228,92.92042943,93.62807045,91.49456714,93.05412851,92.70516319,89.74046919
07/09/2021,91.71060741,91.37755163,90.72894465,93.90681952,93.70917546,90.25631856,91.7168391
07/12/2021,90.17836663,93.22834553,91.85690418,93.07758648,89.37064804,93.18275629,89.37720983
07/13/2021,93.06056495,89.99080638,93.96553245,92.87790097,89.06974483,89.0095292,89.08690621
07/14/2021,89.6283497,92.78418516,91.67605897,93.33481912,91.57917479,90.97280685,89.11037309
07/15/2021,89.2359926,90.39061841,92.58641226,91.72872945,93.65444529,91.10390853,93.36050717
07/16/2021,91.71592752,93.65012427,92.63072735,91.3606473,92.20607345,91.88889245,91.31997306
07/19/2021,89.40915735,91.15157469,93.44864591,89.11699993,91.60327268,92.10690104,92.3134545
07/20/2021,91.57224518,89.29842438,92.72077844,90.34255806,90.22400726,91.0277904,91.06805693
07/21/2021,92.39736418,93.75289101,93.63242031,90.72588367,93.74165491,93.05566583,93.85725742
07/22/2021,91.79214418,89.35643687,90.0038031,91.7235089,90.64568116,92.04055403,92.35047968
07/23/2021,91.40614543,90.78475922,89.23923036,90.44726638,90.54584549,89.80704557,92.76766991
07/26/2021,90.13393082,91.74562142,93.82105555,93.45260849,92.82667529,93.5383042,91.27998463
07/27/2021,89.16702018,90.63271024,90.17604058,93.89166141,93.73304753,93.69659232,90.53972706
07/28/2021,90.48809868,91.21887828,90.17805285,92.1974138,89.24543709,93.89993939,90.37368815
07/29/2021,93.83677902,91.49241013,93.41605342,91.62938789,90.26800874,91.94813056,92.29132434
07/30/2021,91.10124775,90.9343136,89.40554619,90.0772292,90.96522763,93.99237036,90.13457758
08/02/2021,91.8687419,91.7980736,89.44738441,93.19063296,92.17120392,89.27196931,92.74468931
08/03/2021,89.88655437,91.59646795,93.63738946,92.67480544,91.42502991,89.816487,93.0639676
08/04/2021,92.13454931,91.8362534,90.76251892,89.38387481,91.69833651,92.40751523,93.48414196
08/05/2021,89.78741761,90.84250289,92.48375172,91.13382545,89.28747887,93.17943385,90.77235739
08/06/2021,93.87934728,93.7159225,90.93214875,90.88657245,89.2868822,90.99505299,90.68675175
08/09/2021,89.42755634,92.57174511,90.83649036,93.23546151,91.07340545,93.4823496,90.79786899
08/10/2021,92.96285167,90.57390296,89.51516107,89.21794699,93.54469499,91.29616654,90.38092667
08/11/2021,90.9846473,93.80230582,92.77175422,90.97945294,93.17320775,90.88915249,89.24936923
08/12/2021,89.78377072,92.96754848,90.51945792,93.693236,93.51965108,91.67050535,92.8721663
08/13/2021,93.24035883,93.59609022,89.06660262,93.16914952,93.71882708,92.32629769,92.60190471
08/16/2021,89.20550138,90.74384987,89.58182174,93.20808877,92.30420618,90.72872871,90.43720737
08/17/2021,91.32556186,90.78411935,91.26159383,91.50233792,90.23148706,93.76533757,90.6438767
08/18/2021,92.03449075,90.31333525,91.16600114,93.9482722,92.76488773,92.56071156,93.63913389
08/19/2021,91.40793939,93.14615872,92.50700768,92.95887912,93.26423752,90.05932325,91.45913897
08/20/2021,91.40584741,89.55565018,90.86226438,93.7167075,90.55329114,92.48999215,89.53518805
08/23/2021,89.35091578,91.85084225,93.62381345,90.36611369,90.54772509,89.83119963,93.20042349
08/24/2021,92.49970829,90.30555986,91.00004759,91.14262911,93.92090952,89.64094726,91.71528184
08/25/2021,89.35664578,90.09076194,92.19408759,92.14869458,90.07519845,93.21414169,90.44738767
08/26/2021,89.99288691,91.09977355,92.40406315,91.88626134,93.74678639,92.2755241,91.15561627
08/27/2021,90.09418586,93.72777395,89.62803609,91.79296767,92.67130453,91.73292402,90.86397018
08/30/2021,91.86461359,90.57782242,90.70815257,91.2094805,93.94206021,90.41387201,93.87597013
08/31/2021,93.67854119,92.80447284,89.71977413,93.45327604,91.59034338,89.93384172,89.65647253
09/01/2021,93.56878837,92.19199829,91.71867025,93.65533713,90.85529916,89.95833534,90.79637405
09/02/2021,90.48981956,89.62140046,92.10212363,89.24356578,91.86096367,91.34988779,91.84557158
09/03/2021,92.29864484,90.27190853,93.93575913,91.15610643,92.71562411,90.77009791,92.77038906
09/06/2021,93.36827724,89.83476855,90.69864193,90.16526453,89.91184687,91.44675637,93.83363688
09/07/2021,93.00412929,90.28039832,93.22873475,90.25587763,93.17964423,92.39328343,92.39512857
09/08/2021,93.06713666,92.35937573,91.62680598,90.37340865,91.62397697,89.9916077,92.55109756
09/09/2021,91.76633141,93.85890002,90.13676064,93.72857007,90.21632532,89.83169809,92.65443226
09/10/2021,91.9006402,93.13911257,92.25144481,93.5976647,90.29529939,89.45090724,92.52704594
09/13/2021,93.77345237,92.57636766,91.51658765,93.28953781,93.03703916,91.96746789,92.50524285
09/14/2021,92.08719734,90.30953422,93.04171634,92.93416812,92.24626886,90.39500543,92.24449269
09/15/2021,93.94826992,90.74156408,91.0209266,90.13904657,89.88682952,93.66466732,91.71656511
09/16/2021,92.91331024,91.16577562,91.90384611,90.37015612,92.65689767,90.10749238,90.12846073
09/17/2021,90.70205244,90.34632503,89.4674982,93.96871001,93.86914764,91.48488061,89.5007322
09/20/2021,91.72035539,90.41469664,93.78873128,90.20113534,92.84772849,91.13553974,91.23154432
09/21/2021,90.29277422,89.30269581,90.76511201,92.01339237,90.4472393,89.3306891,92.06108249
09/22/2021,89.22019827,92.11655397,92.27432747,92.96355805,91.95288471,91.51164869,92.00561739
09/23/2021,90.81914323,93.97812438,93.54752359,93.46134332,93.04047408,93.05261686,93.19291348
09/24/2021,92.50511878,91.73857537,89.7129131,93.37907005,91.40580069,91.72327905,90.77549916
09/27/2021,93.87693507,90.81103054,91.28123222,91.15855543,90.08580546,89.77639053,93.16814296
09/28/2021,89.86763806,92.92576125,93.46311133,92.49547374,90.13894749,92.77515828,92.93627389
09/29/2021,91.08549588,89.82238561,92.77698883,91.65242901,93.55940183,93.74768993,90.02828792
09/30/2021,90.0126059,89.89739954,89.04281821,90.57820698,92.43465194,92.84657984,91.12565112
10/01/2021,93.20181371,89.86555704,89.65624506,89.32254384,90.43819457,93.46233173,93.78832775
10/04/2021,93.13109095,90.83772106,91.55997191,93.60364719,92.68401613,93.50656709,92.30079225
10/05/2021,92.60683377,89.97732684,92.84474977,91.30640611,93.74942509,91.3455875,90.67154718
10/06/2021,89.14826091,90.19471999,92.17638041,91.52851567,89.10160392,93.19404741,93.48088659
10/07/2021,91.62023487,90.9135476,90.8748597,93.57507076,90.40055142,91.82291681,93.95300788
10/08/2021,90.00172288,92.95139668,91.71684745,90.67424685,91.95761908,90.93093915,89.51607645
10/11/2021,90.45160221,89.89937497,91.19373473,89.30934935,89.94570293,90.43025661,91.41930908
10/12/2021,92.81998963,92.58856624,89.18829448,92.23533246,90.87163915,93.64030331,91.81377638
10/13/2021,92.25965895,93.53331403,92.0095318,90.25989819,93.00113473,89.87952272,89.02228082
10/14/2021,89.02830374,90.05466175,89.60859354,93.36498465,92.92991518,93.63505991,90.26897845
10/15/2021,91.09745814,89.59501886,93.44986851,90.17046908,90.17653671,90.50787164,90.15756678
10/18/2021,92.90747195,90.6336243,89.58693287,89.55592266,92.6716158,89.63150025,91.17779702
10/19/2021,90.11227605,93.47351026,93.37718675,91.54804202,93.70625315,90.41936468,91.28100833
10/20/2021,91.90936835,91.81805849,93.0140079,89.4359289,92.90291779,90.91284977,92.08485563
10/21/2021,89.57149766,90.52364471,91.86297943,92.70174856,89.00264191,89.57854205,93.48365171
10/22/2021,93.59482143,90.59471643,92.71283867,93.3412679,89.17496422,92.7879648,90.3429386
10/25/2021,90.28124251,90.23327986,93.54367187,92.74253724,90.79187707,91.73002286,89.45174891
10/26/2021,92.33693436,89.66787889,92.98465622,89.7434574,91.18948554,93.36485392,90.78947912
10/27/2021,90.53381844,89.00333093,89.54492065,90.64758878,92.99500562,90.92002429,91.00929334
10/28/2021,93.80835672,92.0057358,90.99987259,93.75093134,92.18502208,91.36958507,91.30227435
10/29/2021,91.56237944,89.10090386,89.50210801,92.69757387,93.01094936,91.5443748,93.36137459
11/01/2021,93.27237318,90.52726162,93.1146363,93.82127631,93.49178449,93.04479092,91.19702039
11/02/2021,89.75683624,93.52337366,89.74885851,93.31088739,91.36472194,91.61704569,93.49616695
11/03/2021,93.10585342,93.40082672,90.92180707,90.67561197,93.00066335,93.94946419,91.7596827
11/04/2021,91.15747902,90.34160403,90.38772048,90.14422372,93.72036566,92.30088161,89.14633718
11/05/2021,93.22294308,91.0584495,91.71817902,92.15938447,89.31647787,91.15919186,90.37627731
11/08/2021,91.07656089,90.29270142,93.62407011,92.36243979,92.82343094,90.63202027,89.23141936
11/09/2021,92.47382922,93.40755716,90.52620883,92.78305243,93.70874653,93.08091197,92.28169959
11/10/2021,91.88037896,90.03804591,89.38539467,93.75060781,89.7646809,90.66962242,89.49612423
11/11/2021,89.29976871,91.29588314,92.58548373,89.70653193,93.54046134,90.31923977,92.74050971
11/12/2021,89.19381386,89.0670483,90.4093013,89.29385797,89.79877924,91.16152512,92.3427541
11/15/2021,91.11073223,91.6716786,92.39379834,90.56280187,92.09786886,93.51857673,91.49471726
11/16/2021,89.20590632,89.51712287,90.61090761,91.05902757,89.16065546,90.03106894,90.62770938
11/17/2021,91.7892399,93.39669631,90.19826775,90.65390675,90.28861506,91.04971674,90.55554308
11/18/2021,90.91056928,91.94996997,90.40762948,92.35800534,91.21533947,90.00658332,90.03437571
11/19/2021,89.7163454,92.86384676,92.87959669,92.71881567,90.78936366,93.52757819,89.09728656
11/22/2021,90.99800859,91.42947917,92.96173656,92.32319328,91.51238996,92.45393391,90.92706366
11/23/2021,92.00809907,89.42895785,93.99565818,90.72527449,91.29666208,92.49641426,91.39067531
11/24/2021,92.84845418,90.96992592,89.83810279,91.71414602,90.78289341,90.39992081,91.20309405
11/25/2021,91.51775355,93.43573694,91.22087082,92.48334693,93.63247957,92.4406665,92.60604034
11/26/2021,93.37460879,92.85532436,91.41731215,89.15558159,89.68129874,91.35646641,93.24185782
11/29/2021,92.47035535,89.91535615,93.93063716,91.86246755,89.4389376,91.9040768,93.15203992
11/30/2021,92.96316391,91.81421007,92.56320361,91.94487858,89.74985454,92.2085642,93.96665167
12/01/2021,91.92689068,89.89002783,92.98522043,92.4366291,93.13576913,91.35265331,91.90198887
12/02/2021,91.30782251,93.07122983,89.76594539,89.55875981,93.95723675,91.0083674,91.82339465
12/03/2021,93.80293651,89.25800135,89.88778626,91.00748128,93.45135807,89.67401657,89.2056576
12/06/2021,91.7282428,93.77492737,93.85237355,93.66217431,92.75589052,89.3761545,91.79228808
12/07/2021,90.8552005,91.4395977,93.83602985,91.96428623,90.88176021,91.63798489,89.37751454
12/08/2021,90.23039887,92.85081842,92.85410991,93.03645307,92.06878176,90.24555686,90.13281918
12/09/2021,89.67894363,90.63676186,92.95929295,90.53591707,93.37568466,92.40710406,90.79669171
12/10/2021,92.54845112,90.46703871,89.70131067,89.43702854,92.82375225,90.81992044,90.91783554
12/13/2021,92.7188319,93.08441536,92.47086418,89.60470502,90.20067663,93.852314,90.34005497
12/14/2021,89.68077852,90.24138906,91.80433551,89.24678852,92.63897873,93.39474402,93.56886524
12/15/2021,90.27122387,91.38478687,91.34637482,93.53663269,90.90662738,91.41356865,92.87541477
12/16/2021,93.80944198,90.86392111,93.75861576,89.54585386,89.67480717,93.17660437,92.01036828
12/17/2021,92.9882286,89.07536383,92.04430567,92.41408148,92.46522886,89.92089855,93.26999646
12/20/2021,91.72610939,89.05017999,93.99958512,89.94505591,93.26822317,89.60445237,93.25306156
12/21/2021,90.26253106,93.40131774,92.86855399,91.82592991,90.23174278,89.09104243,91.90093518
12/22/2021,90.7725843,93.34691976,92.30553041,90.32037248,93.48535374,91.43205231,92.40758645
12/23/2021,89.49416723,91.52001562,93.00020554,91.65434858,92.20560896,89.72659918,91.28151981
12/24/2021,93.18428593,91.38238751,90.50262643,93.33863675,90.06493472,92.41840704,93.5490816
12/27/2021,91.6949126,90.64902377,91.82998325,91.10219916,89.6891289,89.41878184,89.4906635
12/28/2021,92.06829831,90.39662522,90.95017307,91.33880678,93.90527452,92.48858718,91.50975891
12/29/2021,93.46261292,90.76593846,89.82197239,92.78061577,93.62912155,93.50355029,93.8730221
12/30/2021,93.24771949,91.80013159,91.45735874,93.68059654,90.15897541,92.86624507,92.98106382
12/31/2021,90.52510113,89.69777665,89.75198338,92.6993168,89.48510989,89.39139321,92.04549313
